Customer_ID,Age,Gender,Marital_Status,Education_Level,Employment_Status,Account_Tenure_Months,Account_Type,Number_of_Products,Average_Balance,Monthly_Transactions,Online_Banking_Usage,Mobile_Banking_Usage,Number_of_Complaints,Complaint_Resolution_Rate,Customer_Support_Calls,Email_Opt_In,Credit_Card_Holder,Loan_Account_Holder,Churn
CUST2267,49,Female,Married,None,Employed,10,Savings,1,84162,19,6,6,2,0.57,0,1,0,0,0
CUST1966,32,Female,Single,Primary,Unemployed,78,Savings,1,160815,15,6,7,0,0.94,1,1,1,0,0
CUST1872,33,Male,Married,Secondary,Employed,114,Savings,2,117549,16,10,8,0,0.57,2,0,1,0,0
CUST2911,41,Female,Married,Secondary,Self-employed,127,Savings,2,25607,13,5,9,0,0.89,2,1,0,0,0
CUST0790,63,Male,Single,None,Self-employed,27,Current,3,142019,14,7,14,0,0.92,3,0,0,1,1
CUST1369,25,Male,Single,University,Employed,45,Current,3,28603,13,9,11,1,0.68,3,1,0,0,1
CUST1936,28,Male,Single,Primary,Employed,84,Savings,3,134791,17,9,10,1,0.95,1,1,0,0,0
CUST1871,41,Female,Single,Secondary,Employed,92,Savings,1,315059,17,7,12,0,0.96,0,1,0,0,1
CUST1131,19,Female,Single,Secondary,Employed,78,Fixed Deposit,4,39059,25,5,10,0,0.65,2,1,0,1,0
CUST2132,35,Female,Married,University,Employed,77,Current,1,12662,15,8,10,0,0.85,1,1,0,0,1
CUST1952,37,Male,Married,Secondary,Employed,154,Savings,1,237641,17,10,10,0,0.7,0,1,0,0,0
CUST0142,37,Female,Single,Primary,Employed,114,Current,2,72547,14,8,10,0,0.69,0,1,0,0,0
CUST1033,36,Male,Married,University,Employed,4,Savings,1,166222,18,7,12,0,0.79,0,1,0,1,1
CUST1207,42,Female,Married,Primary,Self-employed,175,Fixed Deposit,2,31300,15,7,13,0,0.55,0,1,1,1,0
CUST2724,31,Male,Married,Secondary,Employed,69,Savings,4,64031,12,9,11,0,0.84,0,0,1,0,0
CUST0739,37,Male,Married,University,Employed,135,Savings,1,55956,13,6,15,0,0.65,1,1,0,0,0
CUST1812,44,Female,Single,Secondary,Self-employed,179,Savings,2,779948,7,10,9,0,0.75,4,0,0,0,1
CUST2598,41,Female,Single,Primary,Employed,43,Fixed Deposit,1,87880,13,4,14,0,0.97,0,1,0,0,0
CUST0101,37,Male,Single,University,Unemployed,8,Savings,2,7173,13,4,8,0,0.53,0,1,1,0,0
CUST2129,36,Male,Married,Primary,Employed,32,Savings,1,285661,11,8,15,1,0.74,1,0,0,1,0
CUST1454,59,Male,Married,University,Unemployed,137,Savings,1,118367,11,10,9,0,0.82,0,0,1,1,1
CUST0867,32,Female,Married,Secondary,Employed,32,Savings,2,201230,17,7,6,0,0.75,1,1,1,0,0
CUST2139,33,Male,Married,University,Employed,79,Fixed Deposit,1,251263,11,10,9,0,0.5,3,1,0,0,0
CUST1391,37,Male,Single,Primary,Employed,171,Savings,1,245001,14,10,9,0,0.98,1,1,1,0,0
CUST1405,45,Female,Single,Secondary,Employed,86,Savings,1,11934,15,12,9,0,0.75,0,1,0,1,0
CUST1464,35,Male,Single,None,Self-employed,121,Current,3,48838,14,8,12,0,0.72,1,0,1,1,1
CUST0669,35,Female,Married,Primary,Employed,168,Current,1,27185,19,6,10,0,0.78,0,1,0,0,0
CUST0367,27,Male,Married,Secondary,Self-employed,11,Current,3,500,11,13,8,0,0.53,2,0,0,1,1
CUST0183,49,Female,Single,Primary,Self-employed,50,Current,1,188732,14,10,8,1,0.97,0,1,0,0,0
CUST0932,31,Female,Divorced,Secondary,Self-employed,52,Savings,3,37250,4,8,9,0,0.53,0,1,1,0,1
CUST0958,38,Female,Married,Secondary,Employed,70,Savings,1,383377,19,6,11,0,0.9,0,1,0,0,1
CUST0006,47,Male,Divorced,Primary,Self-employed,30,Savings,1,274682,16,9,7,0,0.91,1,1,1,1,0
CUST2807,19,Female,Single,Secondary,Employed,5,Current,1,80042,19,6,11,0,0.87,3,0,1,0,0
CUST1835,49,Male,Single,Secondary,Employed,108,Fixed Deposit,3,151097,17,8,10,0,0.51,1,0,0,0,0
CUST0655,41,Female,Divorced,None,Employed,40,Fixed Deposit,4,23260,17,5,13,0,0.56,1,0,0,1,1
CUST2593,32,Female,Single,Secondary,Self-employed,77,Savings,3,415938,13,3,8,0,0.69,1,1,1,1,0
CUST0257,41,Female,Single,Secondary,Employed,154,Savings,1,59139,11,4,9,0,0.71,1,0,0,0,0
CUST0863,29,Male,Married,None,Self-employed,138,Current,3,129137,15,10,6,1,0.62,1,0,0,1,1
CUST0108,35,Male,Single,Secondary,Self-employed,80,Savings,4,176706,9,10,13,0,0.97,1,1,0,1,0
CUST1016,27,Male,Married,Primary,Employed,177,Current,4,35978,21,6,8,0,0.67,2,1,0,1,0
CUST1660,40,Female,Married,Primary,Employed,59,Savings,1,177520,9,9,8,1,0.83,1,1,1,0,0
CUST1275,32,Male,Married,Secondary,Employed,171,Current,1,328797,16,5,13,0,0.94,2,1,0,1,0
CUST0578,33,Male,Married,Primary,Employed,153,Current,1,500,15,7,15,0,0.51,2,0,1,0,0
CUST2036,49,Female,Married,Secondary,Employed,128,Savings,1,208603,12,5,11,1,0.51,0,1,0,0,0
CUST0307,50,Female,Single,None,Employed,141,Savings,3,423355,9,10,15,0,0.81,0,1,1,1,0
CUST1294,28,Female,Single,University,Employed,1,Savings,2,94545,14,8,17,1,0.52,1,1,0,0,0
CUST0396,44,Female,Single,Primary,Employed,37,Savings,1,261061,19,7,7,1,0.78,4,1,1,0,0
CUST1729,40,Male,Married,Primary,Employed,49,Savings,2,268443,18,6,11,1,0.9,0,1,0,0,1
CUST2747,42,Female,Single,Primary,Employed,37,Savings,1,262441,17,8,9,0,0.66,0,1,0,0,1
CUST2577,41,Male,Married,Primary,Employed,105,Savings,2,283064,6,12,14,0,0.72,0,0,0,0,0
CUST2092,29,Female,Married,Secondary,Employed,2,Current,2,74708,18,9,12,0,0.67,0,0,0,0,0
CUST1403,35,Male,Married,Primary,Self-employed,130,Current,1,721619,14,6,5,0,0.74,1,0,0,0,0
CUST0647,28,Male,Single,Secondary,Employed,28,Current,2,277470,15,4,12,0,0.71,0,0,1,0,0
CUST1435,32,Female,Married,Primary,Employed,8,Savings,3,167829,19,6,13,0,0.96,0,1,0,1,0
CUST1423,30,Female,Married,None,Self-employed,2,Current,2,237543,15,6,8,1,0.73,0,1,0,0,0
CUST1359,33,Female,Single,Secondary,Employed,99,Savings,4,233621,14,5,8,0,0.51,1,0,0,0,0
CUST1421,43,Female,Single,Secondary,Employed,44,Savings,1,72093,14,6,16,1,0.89,0,1,0,0,0
CUST1669,23,Female,Married,Secondary,Self-employed,6,Savings,1,116794,17,4,7,1,0.91,1,1,0,0,1
CUST1982,39,Male,Divorced,Secondary,Employed,77,Current,1,72715,19,10,16,1,0.62,0,1,0,1,0
CUST1935,37,Male,Single,Secondary,Employed,24,Savings,3,35850,24,11,9,0,0.7,0,1,1,1,0
CUST1341,45,Female,Single,Secondary,Employed,51,Savings,2,188755,16,8,5,0,0.99,0,1,0,1,0
CUST1422,19,Male,Single,Secondary,Employed,145,Current,3,126282,13,10,7,0,0.97,0,1,0,0,0
CUST1316,40,Female,Married,Primary,Self-employed,41,Current,2,49929,11,7,9,0,0.57,2,0,0,0,0
CUST2754,38,Male,Divorced,University,Unemployed,163,Savings,2,156395,15,6,11,0,0.86,1,1,0,1,0
CUST2657,30,Female,Single,Secondary,Employed,173,Savings,1,446708,10,10,13,1,0.96,0,1,0,0,0
CUST0182,36,Female,Married,Primary,Employed,63,Savings,2,33588,17,9,12,0,0.56,0,0,0,0,1
CUST0251,31,Male,Married,Secondary,Employed,152,Savings,3,275456,15,10,14,0,0.52,0,1,0,0,0
CUST2327,52,Female,Divorced,Primary,Employed,109,Current,1,712221,15,7,9,0,0.55,2,1,1,0,0
CUST2701,38,Male,Single,University,Self-employed,53,Current,1,94630,10,4,8,0,0.55,2,1,0,0,0
CUST1679,34,Female,Single,Secondary,Self-employed,87,Fixed Deposit,1,181666,13,5,15,0,0.96,0,0,0,1,1
CUST2703,34,Male,Divorced,Secondary,Self-employed,106,Savings,1,61847,15,8,9,0,0.66,0,1,0,0,0
CUST0180,29,Male,Single,Secondary,Employed,138,Current,2,247562,16,11,9,0,0.92,1,0,1,1,0
CUST2196,38,Female,Married,Secondary,Self-employed,107,Savings,4,383093,16,5,10,1,0.77,2,0,0,0,1
CUST0790,25,Male,Married,University,Self-employed,64,Savings,3,7975,18,5,10,1,0.89,1,1,0,0,0
CUST0374,37,Female,Single,Primary,Employed,98,Savings,1,120299,20,7,5,0,0.88,0,1,0,0,1
CUST1339,18,Female,Single,Secondary,Self-employed,171,Savings,2,178985,10,6,19,0,0.78,1,0,0,1,0
CUST1248,32,Male,Divorced,Secondary,Employed,179,Savings,4,73339,10,5,6,1,0.61,0,1,1,0,0
CUST2200,46,Male,Single,University,Employed,32,Current,1,108051,15,7,13,0,0.76,0,1,0,0,1
CUST1869,31,Female,Divorced,None,Employed,177,Current,2,182028,14,7,4,0,0.75,0,1,0,0,0
CUST1034,42,Female,Married,Secondary,Employed,155,Savings,2,61976,11,11,12,2,0.72,2,1,0,0,0
CUST1600,56,Male,Married,University,Self-employed,25,Savings,2,65603,15,9,8,0,0.8,1,0,0,0,1
CUST1094,45,Male,Divorced,Primary,Employed,55,Savings,1,287764,23,11,8,1,0.84,1,1,0,0,0
CUST2364,41,Male,Single,None,Employed,155,Savings,2,259558,15,12,8,0,0.85,0,0,1,1,0
CUST0917,43,Female,Divorced,Primary,Employed,141,Fixed Deposit,3,77735,15,9,7,0,0.96,2,0,1,0,0
CUST1506,21,Female,Single,Primary,Employed,80,Current,2,42344,11,5,12,0,0.54,1,1,0,0,0
CUST0293,26,Female,Married,University,Employed,115,Current,2,40874,13,7,7,0,0.59,2,1,0,0,0
CUST1664,55,Female,Married,University,Unemployed,57,Current,2,123572,24,12,10,0,0.64,0,0,1,0,0
CUST2367,30,Female,Married,Primary,Self-employed,70,Savings,2,257089,17,11,13,1,0.94,0,1,0,0,0
CUST0918,46,Female,Single,Secondary,Employed,72,Current,4,48079,16,11,16,0,0.96,1,1,1,0,0
CUST2606,40,Male,Married,Primary,Unemployed,15,Savings,3,259859,11,6,8,0,0.57,1,0,0,1,0
CUST0773,22,Female,Divorced,Primary,Employed,97,Current,2,171830,23,12,13,0,0.76,0,1,1,0,0
CUST0443,42,Female,Married,Primary,Unemployed,135,Current,1,1750,14,7,9,0,0.75,1,1,0,0,1
CUST0568,30,Male,Married,Primary,Unemployed,142,Savings,2,73247,17,5,7,1,0.85,1,1,1,1,0
CUST1786,31,Female,Married,University,Employed,34,Savings,1,141618,13,2,11,0,0.81,1,1,0,0,0
CUST0485,29,Female,Single,Secondary,Employed,135,Savings,1,199506,12,8,9,0,0.93,1,0,0,0,1
CUST0785,45,Male,Married,Secondary,Self-employed,123,Savings,3,48200,12,2,6,0,0.85,1,0,1,1,0
CUST2013,43,Male,Married,Secondary,Employed,103,Fixed Deposit,1,102309,10,10,8,0,0.91,1,0,1,0,0
CUST1481,40,Male,Married,Primary,Self-employed,161,Fixed Deposit,2,124935,11,12,14,0,0.85,1,1,1,0,0
CUST2850,42,Male,Single,Primary,Employed,66,Savings,3,87737,17,9,9,0,0.91,1,1,0,1,0
CUST1924,18,Female,Divorced,Secondary,Employed,177,Savings,2,86998,9,7,11,0,0.99,2,1,0,0,0
CUST0352,35,Female,Divorced,None,Employed,113,Savings,1,182904,14,2,8,0,0.86,2,0,0,1,0
CUST0027,29,Male,Married,None,Unemployed,97,Current,2,340175,14,12,9,0,0.69,2,1,0,0,0
CUST1181,27,Female,Married,Primary,Employed,89,Savings,2,88919,9,7,5,2,0.61,1,1,0,0,0
CUST0520,27,Male,Married,Primary,Employed,137,Savings,1,2329,13,11,11,0,0.61,0,1,1,1,0
CUST1347,31,Male,Single,University,Unemployed,45,Savings,1,33404,21,13,7,0,0.6,0,1,0,0,1
CUST1540,27,Female,Married,None,Self-employed,59,Fixed Deposit,1,132338,18,5,3,0,0.76,0,1,0,0,1
CUST0465,25,Male,Married,University,Employed,34,Current,1,215011,16,10,7,0,0.53,1,1,1,0,0
CUST1474,20,Male,Divorced,Primary,Unemployed,11,Savings,1,147690,18,4,5,0,0.66,0,1,1,0,1
CUST0842,54,Male,Married,Primary,Self-employed,38,Savings,3,334114,23,11,11,0,0.75,3,0,1,0,1
CUST0594,40,Female,Married,Secondary,Employed,41,Savings,2,256990,13,8,9,0,1,1,1,0,0,1
CUST1304,36,Female,Married,Secondary,Self-employed,72,Current,1,75341,25,9,10,0,0.53,1,1,0,0,0
CUST0517,49,Female,Married,Secondary,Unemployed,32,Savings,2,75177,14,6,7,0,0.88,0,1,1,0,1
CUST2117,25,Male,Married,Primary,Employed,83,Savings,3,72205,16,9,5,0,0.52,3,1,0,0,0
CUST2909,35,Female,Married,University,Employed,153,Savings,2,216557,5,6,8,0,0.8,0,0,0,0,1
CUST1041,45,Female,Married,None,Employed,145,Current,2,861,10,8,16,0,0.63,0,1,0,0,0
CUST0321,31,Female,Single,University,Employed,45,Current,2,1090542,15,9,11,1,0.78,3,1,0,0,0
CUST1294,22,Male,Single,Primary,Employed,111,Savings,1,323401,11,7,6,0,0.72,1,1,0,0,0
CUST1420,29,Male,Married,Secondary,Self-employed,134,Savings,2,33234,13,5,13,0,0.58,2,1,1,0,1
CUST0558,28,Male,Single,Primary,Self-employed,93,Savings,3,21404,16,6,8,0,0.62,0,1,0,1,0
CUST2140,40,Female,Single,Secondary,Self-employed,175,Fixed Deposit,2,217803,18,3,4,0,0.84,0,0,1,0,0
CUST2099,44,Male,Married,University,Unemployed,21,Savings,3,54188,14,7,11,0,0.78,2,0,0,0,0
CUST0655,35,Male,Married,Primary,Employed,4,Fixed Deposit,2,257707,15,8,16,2,0.74,0,1,0,1,1
CUST2963,31,Female,Married,Secondary,Employed,91,Fixed Deposit,2,44627,8,9,8,0,0.76,2,1,0,1,0
CUST1561,18,Male,Married,Secondary,Employed,26,Savings,4,68099,13,7,10,0,0.68,2,1,0,0,0
CUST2581,33,Female,Single,Primary,Self-employed,169,Current,2,40478,15,5,10,0,0.83,3,0,0,0,0
CUST0605,42,Male,Single,Secondary,Self-employed,61,Savings,1,565670,11,6,13,0,0.86,1,1,0,0,0
CUST1970,25,Female,Single,Secondary,Employed,59,Current,2,143497,13,9,10,0,0.68,0,1,1,0,0
CUST0872,38,Female,Single,University,Unemployed,152,Savings,4,140561,17,9,7,0,0.78,1,0,0,0,0
CUST1458,37,Male,Single,Primary,Self-employed,97,Savings,2,72724,17,6,12,0,0.62,0,1,0,0,0
CUST1928,23,Male,Single,Secondary,Employed,171,Savings,2,81351,14,6,8,0,0.8,0,0,0,0,1
CUST0959,50,Male,Single,Primary,Unemployed,98,Savings,2,75691,17,7,10,1,0.98,0,1,1,0,0
CUST0640,40,Male,Single,Primary,Employed,49,Savings,3,304045,21,9,10,0,0.74,0,1,0,0,1
CUST2865,43,Female,Married,University,Unemployed,35,Savings,1,71864,12,9,11,0,0.69,2,0,1,0,0
CUST1579,30,Male,Married,Secondary,Employed,9,Current,1,24655,22,11,5,1,0.66,0,0,1,0,0
CUST0229,50,Female,Married,Secondary,Employed,121,Savings,1,65501,13,5,11,0,0.73,1,1,1,0,0
CUST2018,29,Male,Single,Secondary,Employed,103,Savings,1,195685,15,6,9,1,0.53,1,1,0,0,0
CUST0126,37,Female,Married,University,Employed,3,Fixed Deposit,2,96468,8,14,9,0,0.8,1,0,1,0,0
CUST0910,22,Female,Married,University,Employed,6,Current,2,143517,14,5,11,0,0.88,1,1,0,0,0
CUST2385,27,Female,Married,Primary,Self-employed,171,Current,4,22076,19,6,11,0,0.97,0,1,0,0,0
CUST2800,34,Female,Single,University,Self-employed,23,Current,3,128560,20,9,10,1,0.84,3,1,0,0,0
CUST2530,42,Male,Married,Secondary,Employed,110,Savings,2,411679,20,8,12,0,0.85,2,0,0,1,0
CUST2329,30,Male,Single,Primary,Self-employed,57,Savings,1,277391,13,7,12,1,0.74,1,1,0,1,1
CUST1496,29,Male,Married,Secondary,Employed,138,Current,2,84736,8,10,11,1,0.54,1,1,0,0,1
CUST2806,35,Male,Single,None,Employed,94,Savings,1,83079,13,6,7,0,0.94,1,0,0,0,1
CUST0344,18,Male,Single,Secondary,Unemployed,55,Savings,3,42087,19,4,14,0,0.69,3,1,0,0,1
CUST2136,24,Male,Married,Secondary,Unemployed,119,Savings,2,142000,12,11,15,0,0.73,0,0,0,0,0
CUST1492,19,Male,Single,None,Self-employed,174,Savings,1,217164,17,8,8,0,0.82,2,0,0,0,0
CUST2426,46,Male,Married,Primary,Employed,65,Savings,2,320378,14,10,12,1,0.75,1,1,1,0,0
CUST1320,34,Female,Divorced,University,Unemployed,90,Savings,1,500,19,6,12,1,0.65,2,1,0,1,0
CUST2459,36,Female,Single,None,Employed,56,Savings,3,137049,15,14,17,0,0.8,0,0,1,0,0
CUST2649,34,Male,Single,University,Self-employed,84,Current,3,41960,12,5,14,0,0.92,1,0,0,0,0
CUST2678,21,Male,Married,Primary,Employed,62,Savings,1,21484,17,16,8,1,0.71,2,1,0,0,0
CUST0624,27,Male,Divorced,Primary,Unemployed,30,Savings,4,203634,22,13,8,0,0.58,1,1,0,1,0
CUST1911,42,Male,Divorced,University,Employed,174,Savings,2,306304,14,5,15,0,0.83,0,0,1,0,0
CUST1942,37,Male,Married,Primary,Self-employed,4,Fixed Deposit,3,73121,15,6,7,0,0.92,2,1,0,0,0
CUST2131,44,Female,Divorced,University,Self-employed,86,Savings,2,50380,16,6,7,0,0.57,0,0,0,0,0
CUST1199,38,Male,Single,Secondary,Employed,91,Savings,2,273323,14,14,17,0,0.98,1,1,0,0,0
CUST2720,34,Female,Single,None,Unemployed,118,Fixed Deposit,2,56791,15,14,12,1,0.7,1,0,0,1,0
CUST2151,31,Female,Single,None,Unemployed,175,Current,1,59416,16,7,7,1,0.51,2,1,0,0,0
CUST1959,54,Male,Single,Secondary,Employed,171,Savings,2,39564,12,12,15,1,0.84,2,1,0,0,0
CUST0243,32,Male,Married,University,Self-employed,163,Savings,1,480303,15,4,19,1,0.78,1,1,1,1,0
CUST0761,33,Male,Married,University,Employed,27,Current,2,53838,11,8,7,0,0.52,1,1,1,0,0
CUST0173,38,Male,Married,Primary,Self-employed,17,Fixed Deposit,1,118410,8,10,10,0,0.74,0,1,0,0,1
CUST2552,37,Female,Single,Primary,Self-employed,20,Savings,2,295026,11,5,9,0,0.53,2,0,1,0,0
CUST0639,21,Male,Single,None,Employed,20,Savings,2,161568,23,10,8,0,0.79,0,0,0,1,1
CUST1891,33,Female,Single,Primary,Employed,177,Current,3,12342,16,4,8,0,0.94,0,1,1,0,0
CUST2195,41,Male,Divorced,Secondary,Self-employed,88,Savings,2,69584,5,2,11,0,0.97,1,1,0,0,0
CUST0606,23,Female,Married,Secondary,Employed,148,Savings,2,221404,10,5,9,0,0.85,0,0,0,0,0
CUST2576,47,Male,Married,Secondary,Employed,57,Current,3,316210,14,8,13,0,0.97,1,1,0,0,0
CUST1971,24,Female,Married,Primary,Self-employed,143,Current,4,292766,21,4,12,0,0.92,2,1,0,0,0
CUST2105,18,Male,Married,Primary,Employed,69,Savings,2,155724,24,9,12,0,0.77,0,1,0,0,0
CUST0322,22,Female,Married,Secondary,Employed,162,Savings,4,33151,11,5,5,0,0.83,1,1,0,1,0
CUST2178,47,Male,Married,Primary,Employed,114,Savings,3,450059,19,11,16,1,0.55,0,1,0,0,1
CUST1441,45,Female,Married,None,Employed,135,Current,1,123464,22,10,8,0,0.66,0,1,1,1,1
CUST2242,56,Male,Single,Secondary,Employed,103,Savings,2,265589,17,10,14,0,0.8,0,0,0,0,0
CUST0280,34,Male,Married,Secondary,Self-employed,6,Fixed Deposit,2,445084,7,7,9,0,0.63,1,1,1,0,0
CUST2170,30,Female,Married,University,Employed,23,Savings,3,59699,17,12,10,0,0.64,1,1,0,1,0
CUST1159,45,Male,Married,Secondary,Self-employed,172,Savings,2,64853,10,8,6,1,0.89,2,1,1,0,0
CUST1718,45,Male,Married,University,Unemployed,34,Current,1,7172,19,7,13,0,0.56,0,0,0,0,0
CUST1534,18,Male,Married,Primary,Self-employed,50,Savings,3,369678,16,7,7,0,0.72,1,1,1,0,0
CUST2658,33,Male,Single,Primary,Employed,74,Savings,3,179685,14,11,8,0,0.99,0,1,1,1,1
CUST2294,34,Male,Married,Secondary,Employed,104,Current,2,15408,23,14,5,1,0.73,1,1,1,0,1
CUST0810,18,Female,Married,Primary,Self-employed,84,Savings,4,118345,21,4,10,0,0.97,0,1,1,1,1
CUST0387,32,Female,Married,Secondary,Employed,35,Current,1,14130,16,5,14,0,0.89,1,1,0,0,0
CUST0753,26,Female,Single,None,Employed,123,Fixed Deposit,1,151193,12,3,11,1,0.87,1,0,0,1,0
CUST1948,37,Female,Single,Primary,Employed,102,Current,2,47826,15,9,14,0,0.54,1,1,0,1,0
CUST0009,43,Female,Single,Primary,Self-employed,129,Current,4,101357,14,8,12,2,0.82,1,1,0,0,0
CUST1149,28,Female,Single,Secondary,Employed,19,Savings,4,90987,12,7,8,0,0.88,4,1,0,0,0
CUST0559,37,Male,Single,University,Employed,157,Current,1,382949,12,7,16,0,0.78,2,1,0,0,0
CUST1280,32,Male,Married,University,Employed,21,Savings,4,107255,15,19,9,0,0.52,0,1,0,0,0
CUST1981,32,Male,Married,Secondary,Employed,7,Savings,2,85408,7,9,15,0,0.67,1,1,1,0,0
CUST0949,52,Male,Married,Secondary,Self-employed,141,Current,4,30730,12,7,10,0,0.94,0,0,0,0,0
CUST0155,30,Male,Married,Secondary,Employed,43,Savings,2,174507,18,4,10,0,0.89,1,0,0,0,0
CUST0156,37,Female,Single,Primary,Unemployed,5,Current,4,536125,16,7,6,0,0.58,1,1,1,1,0
CUST2130,31,Female,Single,Secondary,Unemployed,6,Savings,2,151146,19,11,12,0,0.81,1,1,0,0,0
CUST0469,39,Male,Single,Secondary,Self-employed,21,Fixed Deposit,1,181529,20,6,12,0,0.54,2,1,0,0,0
CUST1264,59,Male,Married,None,Employed,72,Savings,1,437983,7,8,6,0,0.54,0,1,0,0,0
CUST0920,26,Female,Married,Secondary,Employed,55,Savings,2,111040,17,9,14,0,0.69,1,1,0,0,1
CUST1185,25,Female,Married,University,Self-employed,76,Savings,3,301718,19,7,9,0,0.69,1,0,0,0,0
CUST0611,32,Female,Single,Secondary,Self-employed,143,Savings,3,103891,14,6,6,0,0.82,0,0,0,0,0
CUST0528,27,Male,Single,University,Self-employed,147,Current,3,37216,15,7,16,0,0.63,1,1,0,1,0
CUST2346,33,Female,Married,Secondary,Unemployed,176,Current,1,86885,12,10,8,0,0.99,1,1,1,0,1
CUST1316,20,Female,Single,Secondary,Employed,130,Current,2,174279,16,6,9,0,0.69,1,1,1,0,1
CUST0252,36,Female,Married,Primary,Employed,44,Savings,1,62448,22,5,9,0,0.83,0,0,1,0,0
CUST0200,18,Male,Married,Primary,Employed,130,Current,2,312863,15,11,7,0,0.74,1,1,0,1,0
CUST2847,27,Male,Single,Secondary,Employed,81,Current,3,9379,20,6,15,1,0.92,2,1,1,0,0
CUST0305,33,Female,Single,Secondary,Self-employed,99,Savings,1,228143,9,10,9,0,0.94,0,1,1,0,0
CUST1238,23,Female,Single,Primary,Employed,162,Current,3,48176,19,9,11,0,0.5,1,0,0,0,1
CUST1597,38,Female,Single,Secondary,Employed,15,Fixed Deposit,3,42576,17,12,20,0,0.63,0,0,0,1,1
CUST0036,24,Male,Married,None,Self-employed,60,Savings,2,21908,9,3,11,0,0.6,0,1,1,0,0
CUST2808,34,Female,Single,Secondary,Employed,37,Fixed Deposit,2,109623,14,13,12,0,0.97,0,1,1,1,1
CUST0507,38,Male,Single,Secondary,Employed,4,Savings,4,285880,18,13,4,0,0.87,0,1,0,0,0
CUST2687,27,Female,Married,University,Self-employed,66,Savings,2,86960,15,14,14,0,0.99,1,0,0,0,1
CUST1291,27,Male,Single,Primary,Self-employed,147,Savings,3,70791,13,5,7,0,0.63,1,1,0,1,0
CUST1866,45,Female,Single,Secondary,Self-employed,3,Current,3,27709,11,10,11,0,0.79,1,1,1,0,1
CUST0100,30,Female,Married,Primary,Employed,158,Savings,4,68456,16,8,12,0,0.58,2,0,0,1,1
CUST2872,45,Male,Married,Primary,Self-employed,133,Savings,1,273237,15,8,12,0,0.55,1,1,0,0,0
CUST2092,25,Female,Single,Secondary,Self-employed,39,Savings,1,32036,10,11,15,0,0.95,0,1,1,0,0
CUST2812,21,Female,Married,Primary,Self-employed,163,Savings,3,82772,13,11,12,0,0.7,0,0,1,0,0
CUST0260,41,Female,Married,Secondary,Self-employed,134,Savings,1,11628,11,14,3,0,0.5,1,1,0,0,1
CUST0298,36,Female,Divorced,Secondary,Employed,13,Savings,1,275300,14,17,7,0,0.77,0,1,0,1,1
CUST1394,36,Male,Married,Secondary,Employed,36,Fixed Deposit,2,95963,10,8,14,0,0.74,1,0,0,0,0
CUST0172,22,Male,Single,University,Employed,173,Savings,3,52491,16,10,15,0,0.83,1,1,0,0,0
CUST2876,49,Female,Single,Secondary,Employed,46,Savings,3,150258,16,6,13,0,0.58,0,0,0,1,0
CUST1299,35,Male,Single,Secondary,Employed,12,Current,2,162415,18,8,7,0,0.93,1,1,0,0,1
CUST1216,35,Male,Single,Primary,Self-employed,21,Fixed Deposit,3,159743,16,7,6,0,0.86,2,1,0,0,1
CUST0017,27,Male,Single,University,Employed,101,Savings,4,247756,22,11,12,1,0.62,0,1,0,1,0
CUST0365,18,Female,Married,University,Employed,97,Current,2,324009,18,11,11,0,0.54,0,0,1,0,0
CUST0713,27,Male,Divorced,Primary,Self-employed,80,Savings,1,659644,18,7,6,0,0.59,0,0,0,0,1
CUST2440,30,Male,Married,Secondary,Employed,156,Current,2,20386,16,7,5,0,0.9,1,0,0,0,0
CUST2357,38,Male,Single,Secondary,Employed,108,Fixed Deposit,1,38203,12,11,9,0,0.63,1,1,1,0,0
CUST1261,29,Female,Married,Primary,Self-employed,33,Savings,1,453495,15,12,9,0,0.69,3,1,0,0,0
CUST1323,47,Female,Divorced,Primary,Self-employed,116,Current,2,95445,19,7,10,1,0.76,2,0,1,0,0
CUST1637,34,Female,Married,Secondary,Self-employed,96,Savings,1,116664,12,8,17,0,0.72,0,1,0,0,0
CUST1523,39,Male,Divorced,Primary,Employed,137,Savings,1,4570,12,6,10,0,0.68,2,1,0,0,0
CUST0440,40,Male,Single,University,Self-employed,71,Savings,2,20776,19,11,9,0,0.67,1,1,1,0,0
CUST2301,38,Male,Married,Primary,Employed,86,Savings,1,273807,16,4,8,0,0.7,1,0,0,0,1
CUST0692,37,Male,Married,Secondary,Employed,129,Savings,3,75195,16,11,12,0,0.94,2,1,0,0,1
CUST1229,46,Female,Married,Primary,Employed,57,Savings,1,134520,20,9,13,0,0.63,1,0,1,0,0
CUST1134,38,Female,Single,University,Unemployed,156,Savings,2,53336,12,9,6,0,0.75,1,0,0,0,1
CUST1316,30,Male,Single,Secondary,Unemployed,54,Savings,1,34621,23,10,12,0,0.73,1,1,1,1,0
CUST2169,58,Male,Single,None,Self-employed,51,Current,1,42550,9,7,11,0,0.84,0,1,0,0,0
CUST1605,45,Female,Single,Secondary,Employed,91,Savings,2,500,14,7,10,0,0.68,0,1,0,0,0
CUST2233,33,Female,Married,Primary,Unemployed,26,Current,2,263012,14,7,14,0,0.74,3,1,0,0,0
CUST2769,39,Female,Divorced,Primary,Employed,164,Current,1,30443,10,7,10,0,0.56,0,1,0,0,0
CUST0418,48,Female,Single,Primary,Self-employed,74,Savings,3,2450,17,14,12,0,0.7,0,1,0,0,0
